country,name,grade,phone,email,website,address,profile_url
Spain,Remote Resolution Method Consultoria S.L.,Silver,+34 620 26 94 29,ramon.rodriguez@rrmconsultoria.es,https://rrmconsultoria.es/,Avenida Can Bordoll 119. D8,https://www.odoo.com/partners/remote-resolution-method-consultoria-s-l-5137657
Spain,TERRA FORMACION SL.,Ready,,contacto@abconsultores.es,,,https://www.odoo.com/partners/terra-formacion-sl-22096331
Spain,"TECNILOOP DIGITAL SERVICES, S.L.",Silver,,,,,https://www.odoo.com/partners/tecniloop-digital-services-s-l-12724544
Spain,Tu Consultoria Uktaxes Sl,Ready,+34 922 58 15 16,"admin@tuconsultoria.com , pablo.martinez@tuconsultoria.com",http://tuconsultoria.com,"Calle La Sala, 6",https://www.odoo.com/partners/tu-consultoria-uktaxes-sl-19014631
Spain,Sotelo Creative Solutions SLU,Silver,+34 919 469 776,info@sotelo.io,http://sotelo.io,Corredera Baja de San Pablo 3,https://www.odoo.com/partners/sotelo-creative-solutions-slu-8284765
Spain,TWENTIC TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION SL,Ready,,,,,https://www.odoo.com/partners/twentic-tecnologias-de-la-informacion-y-la-comunicacion-sl-24738841
Spain,"TesseraTech Solutions, S.L.",Ready,,,,,https://www.odoo.com/partners/tesseratech-solutions-s-l-11889320
Spain,ZENTENSE S.L.,Ready,,,,,https://www.odoo.com/partners/zentense-s-l-21863155
Spain,Unlimioo S.L.,Silver,,,,,https://www.odoo.com/partners/unlimioo-s-l-13174639
Spain,"WaysIT Tech Global Solutions, SLL",Silver,+34 627 44 68 20,tgimenez@waysit.es,https://waysit.es/,"Honorio García Condoy, 3, 1ºH",https://www.odoo.com/partners/waysit-tech-global-solutions-sll-6729856
Spain,"Voodoo Enterprise Software, S.L.",Ready,+34 913 61 27 29,hola@voodoo.es,http://www.voodoo.es,"Calle Ramón de Aguinaga, 18",https://www.odoo.com/partners/voodoo-enterprise-software-s-l-4936857
Spain,Tic2Web S.L.,Ready,+34 652 85 94 55,administracion@tic2web.es,https://tic2web.es/,C/ Casa del Medio 112,https://www.odoo.com/partners/tic2web-s-l-13799720
Spain,Vanture Ess Sl,Silver,+34 685 89 87 45,jl.gonzalez@vantureess.com,https://www.vantureess.com/digital-outriders,"Avenida del Carrilet (ciudad Justicia. Edificio D), Nº3 - PISO 5A",https://www.odoo.com/partners/vanture-ess-sl-4895977
Spain,Zeumat Zitycard S.L.,Silver,+34 976 377 384,"rpueyo@zitycard.com , phigueras@zitycard.com",https://zitycard.com,"Rodrigo Diaz de Vivar, 6",https://www.odoo.com/partners/zeumat-zitycard-s-l-1098556
Sri Lanka,Aspire X (Pvt) Ltd,Ready,+94 760 680 787,info@aspirexglobal.com,https://www.aspirexglobal.com/,"425/3,1/1, Thimbirigasyaya Road, Colombo 05",https://www.odoo.com/partners/aspire-x-pvt-ltd-13794371
Sri Lanka,AFI Corp (Pvt) LTD,Ready,,,,,https://www.odoo.com/partners/afi-corp-pvt-ltd-27592362
Sri Lanka,Antler IT Solutions,Ready,+94 77 727 0495,nalaka@aviorsys.com,https://www.antlerit.net,"170, Madapatha Road",https://www.odoo.com/partners/antler-it-solutions-5612283
Sri Lanka,Digital365 Holdings,Ready,+94772662064,shiral@digital365.group,https://digital365.group/,"31, Layards Road",https://www.odoo.com/partners/digital365-holdings-16897564
Sri Lanka,Berry Technology (Pvt) Ltd,Ready,+94 76 705 3469,admin@berrytechnology.lk,https://berrytechnology.lk/,"372, (3rd Floor), Nawala Rd",https://www.odoo.com/partners/berry-technology-pvt-ltd-16372989
Sri Lanka,Hatchyard Pvt Ltd,Silver,+94 75 627 1991,info@hatchyard.io,https://hatchyard.io/,"No. 44/24, 01st Cross Street, Pagoda, Nugegoda",https://www.odoo.com/partners/hatchyard-pvt-ltd-16021536
Sri Lanka,EverestX,Ready,+94 77 251 5389,info@everestsx.com,https://everestsx.com/,"173/7 G1, Mihindu Mawatha, Dehiwela",https://www.odoo.com/partners/everestx-22298420
Sri Lanka,CYGNUS ONE (PVT) LTD,Silver,+94777323411,thisara@cygnusonesl.com,https://www.cygnusonesl.com/,"39, 105 Nelson Ln",https://www.odoo.com/partners/cygnus-one-pvt-ltd-10428312
Sri Lanka,Chart Management Consultants (Pvt) Ltd,Ready,+94719579140,sithira@chart.lk,https://chartconsult.lk/,"No. 09, 3rd Floor, School Lane, Colombo 03",https://www.odoo.com/partners/chart-management-consultants-pvt-ltd-17324939
Sri Lanka,Centrics Business Solutions (Pvt) Ltd,Gold,+94740248669,sales@centrics.cloud,http://www.centrics.cloud/,"Level 11, MAGA ONE, No 200, Narahenpita – Nawala Rd,",https://www.odoo.com/partners/centrics-business-solutions-pvt-ltd-3679826
Sri Lanka,One Lexiicon (Private) Limited,Ready,,,,,https://www.odoo.com/partners/one-lexiicon-private-limited-26989695
Sri Lanka,Merdox Labs,Ready,,,,,https://www.odoo.com/partners/merdox-labs-25202075
Sri Lanka,PBSS SMB Solutions PVT Ltd,Gold,+94 112 269 283/ +94 77 735 4880,sales@perfectbss.com; anjalika@perfectbss.com,https://www.pbsssmb.com/,"No: 233, PBSS Tower, Biyagama Road, Pattiya Junction, Kelaniya",https://www.odoo.com/partners/pbss-smb-solutions-pvt-ltd-13128511
Sri Lanka,Nerosoft Solutions (Pvt) Ltd,Gold,+94767949581,info@nerosoftsolutions.com,https://nerosoftsolutions.com/,"No. 1400/3, Hokandara Rd, Pannipitiya",https://www.odoo.com/partners/nerosoft-solutions-pvt-ltd-13369031
Sri Lanka,Ontash - Sri Lanka,Ready,+94 114503949,odoo@ontash.net; mahesh@ontash.net,http://www.ontash.net,Ontash (Pvt) ltd,https://www.odoo.com/partners/ontash-sri-lanka-1124108
Sri Lanka,Mawkish Technologies Pvt Ltd,Ready,+94 77 707 0740,malick@mawkishtechnologies.com,https://mawkishtechnologies.com/,"Level 12, One Galle Face Tower,",https://www.odoo.com/partners/mawkish-technologies-pvt-ltd-26790899
Sri Lanka,SANMARK SOLUTIONS (PRIVATE) LIMITED,Ready,,,,,https://www.odoo.com/partners/sanmark-solutions-private-limited-24823928
Sri Lanka,NISUS SOLUTIONS (PVT) LTD,Ready,+94 112 799 300,shiraj@nisus.lk,https://nisus.lk/,"151, First Floor, Galle Road",https://www.odoo.com/partners/nisus-solutions-pvt-ltd-724254
Sri Lanka,Vigour Vita Ceylon Ltd,Ready,,,,,https://www.odoo.com/partners/vigour-vita-ceylon-ltd-31909170
Sri Lanka,TechSoul Cloud (PVT) Ltd,Silver,+94 77 714 6156,info@techsoulcloud.com,https://techsoulcloud.com/,"No.93, Gallage Mawatha,",https://www.odoo.com/partners/techsoul-cloud-pvt-ltd-24285297
Sri Lanka,Softserve Solutions (Pvt) Ltd.,Ready,+94702580010,rajithak@subtletechs.com,http://www.subtletechs.com,"187A 1/1, Rajagiriya Road",https://www.odoo.com/partners/softserve-solutions-pvt-ltd-5919592
Sri Lanka,Zeropoint (Pvt) Ltd,Ready,+32 472 94 14 34,Dilan@zeropoint.hr,https://zeropoint.hr/,"No. 4, Diyawanna Gardens, 1st Lane (Chandra Silva Mawatha), Off Pagoda Road,",https://www.odoo.com/partners/zeropoint-pvt-ltd-9788634
State Of Palestine,Trusted Systems,Ready,+972 2 2223344,sales@ts.com.ps,http://ts.com.ps,Hebron Techno Park,https://www.odoo.com/partners/trusted-systems-5386625
State Of Palestine,FALAK Turnkey Solutions,Silver,970568455634,Sales@Falak-Solutions.com,http://falak-solutions.com/,Al Rihan,https://www.odoo.com/partners/falak-turnkey-solutions-2471710
State Of Palestine,Millennium Technology,Ready,+972 59-881-6821,shadi.m@mt2x.com,https://solutions.mt2x.com/,Sufian Street,https://www.odoo.com/partners/millennium-technology-21669763
State Of Palestine,Al Shayeb Auditing & Accountancy,Silver,+970 2 274 3025,info@alshayebco.com,https://alshayebco.com/,"Bethlehem Office, Dr.Geminer Street – Headquarter",https://www.odoo.com/partners/al-shayeb-auditing-accountancy-11012143
State Of Palestine,Edara,Ready,+970 599 207 008,mahmoud.badran@edara.ps,,Ramallah,https://www.odoo.com/partners/edara-22638862
State Of Palestine,Professional Academy for Finance & Management,Ready,,,https://pafm.ps/,Ramallah Al-Irsal – Al-Nabali & Al-Faris Complex – 7th Floor \\\\ Nablus Al-Duwar – main Commercial – 8th Floor \\\\ Hebron Ain Sara – Jawwal Building – 5th Floor,https://www.odoo.com/partners/professional-academy-for-finance-management-24436947
Sudan,Codigo Technology,Ready,+249 91 219 0728,abazer@codigo-tech.com,http://codigo.technology,Khartoum,https://www.odoo.com/partners/codigo-technology-4838383
Sudan,Sudoo Tech,Ready,+249 12 949 0155,abumnasik2009@gmail.com,,jamaa st,https://www.odoo.com/partners/sudoo-tech-5934095
Sudan,Qutechs,Silver,+971 55 439 9901,ahmed@qutechs.com,https://qutechs.com,khartoum – Kafori – Block 8,https://www.odoo.com/partners/qutechs-1657043
Sudan,Rida Group,Ready,+249 18 521 6681,osman.elhassan@ridagroup.com,http://ridagroup.com,11520,https://www.odoo.com/partners/rida-group-4797493
Sudan,Digital Wave Solutions,Silver,+249 96 676 6666,info@dwave-s.com,https://www.dwave-s.com/,Port Sudan,https://www.odoo.com/partners/digital-wave-solutions-4610619
Sudan,IATL IntelliSoft Business Solutions Co Ltd,Gold,+249 90 076 7575,khalid@iatl-intellisoft.com,http://www.iatl-intellisoft.com,No 85 Bashir El Nifeidi Street,https://www.odoo.com/partners/iatl-intellisoft-business-solutions-co-ltd-4146608
Sudan,Apex for Solution & Consultancy,Silver,+249 91 227 2150,albager.ali@apexsolution.biz,http://www.apexsolution.biz,Baladyah Street,https://www.odoo.com/partners/apex-for-solution-consultancy-5422736
Suriname,Technovate N.V.,Ready,,sales@technovatenv.com,,,https://www.odoo.com/partners/technovate-n-v-22664541
Suriname,VVM Excellence N.V.,Ready,+597425475,info@vvm.sr,https://www.vvm.sr,Watermolenstraat 34,https://www.odoo.com/partners/vvm-excellence-n-v-12143984
Suriname,Agile Solutioneers N.V.,Ready,+597 858-1314,info@agilesolutioneers.com,http://www.agilesolutioneersnv.odoo.com,Leysweg 119,https://www.odoo.com/partners/agile-solutioneers-n-v-12143605
Suriname,Borderless N.V.,Ready,,,,,https://www.odoo.com/partners/borderless-n-v-31465876
Suriname,Rosheuvel and Partners Business Group - RPBG,Ready,+597 433-,info@rpbg.net,http://www.rpbg.com/,Verlengde Gemenelandsweg 151,https://www.odoo.com/partners/rosheuvel-and-partners-business-group-rpbg-680528
Sweden,Sprintit Oy,Ready,+358 44 9765589,info@sprintit.fi,http://www.sprintit.global,Sweden,https://www.odoo.com/partners/sprintit-oy-10995730
Sweden,Flyt Consulting AS,Ready,,,,,https://www.odoo.com/partners/flyt-consulting-as-16725795
Sweden,Implefy AB,Ready,+46701438840,johan@implefy.se,,Högbo gård,https://www.odoo.com/partners/implefy-ab-2484628
Sweden,Linserv AB,Silver,+46 8 473 60 60,"stephen.schmidt@linserv.se, invoice@linserv.se",http://www.linserv.se/,Vendevägen 85A,https://www.odoo.com/partners/linserv-ab-857764
Sweden,UCS OneDo AB,Gold,+46 70 739 65 94,christian.rydkvist@ucsonedo.se,,Teknikringen 4 A,https://www.odoo.com/partners/ucs-onedo-ab-21483030
Switzerland,Acunomic GmbH,Ready,,,,,https://www.odoo.com/partners/acunomic-gmbh-14248810
Switzerland,Abilium GmbH,Silver,+41315523010,info@abilium.com; jakob.schaerer@abilium.ch; severin.zumbrunn@abilium.com,https://www.abilium.io/,Spitalgasse 4,https://www.odoo.com/partners/abilium-gmbh-2777252
Switzerland,3 Sigma SA - 3S Finance Sarl,Ready,,,,,https://www.odoo.com/partners/3-sigma-sa-3s-finance-sarl-26209060
Switzerland,ADTEK Sàrl,Ready,,,,,https://www.odoo.com/partners/adtek-sarl-18623578
Switzerland,Agile Business Group sagl,Ready,+41 91 210 23 40,info@agilebg.com; stefano.sforzi@agilebg.com,,"Via Pasture Genovesi, 16",https://www.odoo.com/partners/agile-business-group-sagl-251
Switzerland,Binadoo,Ready,,,,,https://www.odoo.com/partners/binadoo-2346966
Switzerland,Ansam Holding SA,Ready,,,,,https://www.odoo.com/partners/ansam-holding-sa-23765752
Switzerland,2BIT Digital GmbH,Ready,,,,,https://www.odoo.com/partners/2bit-digital-gmbh-16379947
Switzerland,blackbox,Ready,,,,,https://www.odoo.com/partners/blackbox-22241449
Switzerland,925 interactive Sàrl,Ready,+41 79 204 16 55,pascal@925.ch,http://925.ch,Vers Morey 6,https://www.odoo.com/partners/925-interactive-sarl-9780031
Switzerland,Chiodoni Luigi SA,Ready,,info@chiodoni.ch,,,https://www.odoo.com/partners/chiodoni-luigi-sa-20038409
Switzerland,Consultics AG,Ready,,,,,https://www.odoo.com/partners/consultics-ag-17979636
Switzerland,Coyote SA,Ready,,,,,https://www.odoo.com/partners/coyote-sa-1256670
Switzerland,Core Business Solutions,Ready,+41 79 159 93 56,info@corebusinesssolutions.ch,https://www.corebusinesssolutions.ch,Route de Divonne 50A,https://www.odoo.com/partners/core-business-solutions-19165972
Switzerland,consenso GmbH,Gold,+41 79 570 39 35,david@consenso-solutions.ch,https://www.consenso-solutions.ch/,Viaduktstrasse 42,https://www.odoo.com/partners/consenso-gmbh-12974485
Switzerland,braintec Schweiz,Gold,+41 44 552 01 20,info@braintec.com,https://braintec.com,Pfingstweidstrasse 106,https://www.odoo.com/partners/braintec-schweiz-27661067
Switzerland,CRZ,Ready,+41 79 399 39 93,info@crzsarl.ch,https://crzsarl.odoo.com/,Chemin de Pradzéré 22,https://www.odoo.com/partners/crz-14126799
Switzerland,DIENSTAG Technology AG,Ready,,,,,https://www.odoo.com/partners/dienstag-technology-ag-31912996
Switzerland,E-novinfo SA,Ready,,,,,https://www.odoo.com/partners/e-novinfo-sa-856538
Switzerland,DIG IT 360 GmbH,Ready,,,,,https://www.odoo.com/partners/dig-it-360-gmbh-15978418
Switzerland,Camptocamp SA,Gold,+41 21 619 10 10,info@camptocamp.com; finance.ch@camptocamp.com,https://www.camptocamp.com/odoo,Rte de la Chaux 4,https://www.odoo.com/partners/camptocamp-sa-1135
Switzerland,Cobalt Technologies Sàrl,Ready,,,,,https://www.odoo.com/partners/cobalt-technologies-sarl-13755029
Switzerland,Eclypsys Sàrl,Ready,+41 79 488 94 24,s.cardoso@eclypsys.ch,https://eclypsys.ch,Route du chili 10A,https://www.odoo.com/partners/eclypsys-sarl-18139869
Switzerland,EsseLab GmbH,Ready,+41 77 807 77 74,gzarbo@esselab.ch,,Via Lucino 28,https://www.odoo.com/partners/esselab-gmbh-24175210
Switzerland,EUREX GE SA,Ready,+41 22 342 27 01,secretariat@eurexsuisse.com,https://www.eurexsuisse.com/,Rue de Genève 18,https://www.odoo.com/partners/eurex-ge-sa-11708460
Switzerland,Exponent,Ready,+41 79 651 86 51,ad@exponent.ch,https://exponent.ch/fr,"Quai du Seujet, 12",https://www.odoo.com/partners/exponent-9091927
Switzerland,D4E - Digital4Efficiency Sàrl,Gold,+41 58 255 11 15,info@digital4efficiency.ch,http://www.digital4efficiency.ch,Chemin du Pavillon 2,https://www.odoo.com/partners/d4e-digital4efficiency-sarl-2332854
Switzerland,Fluxus Projects Sàrl,Ready,+41 79 294 28 71,william@fluxus.swiss,,c/o William de Cerjat,https://www.odoo.com/partners/fluxus-projects-sarl-30502761
Switzerland,Golden Consulting GmbH,Ready,+41 78 225 76 30,acc@goldenconsulting.ch,https://www.goldenconsulting.ch/en,Iddastrasse 43,https://www.odoo.com/partners/golden-consulting-gmbh-14985304
Switzerland,Idea to Forge Sarl,Silver,+41 79 833 14 80,pierre.merle@idea-to-forge.ch,,Rue du Monnet 8,https://www.odoo.com/partners/idea-to-forge-sarl-6667970
Switzerland,Dynapps SA,Gold,+41 26 918 50 64,info@dynapps.ch,https://www.dynapps.ch/,Rue de Battentin 21,https://www.odoo.com/partners/dynapps-sa-22361595
Switzerland,ITERALOGIC GmbH,Ready,,,,,https://www.odoo.com/partners/iteralogic-gmbh-26424767
Switzerland,JLD Design Informatique SA,Ready,,,,,https://www.odoo.com/partners/jld-design-informatique-sa-10855856
Switzerland,Latus GmbH,Silver,+41 79 945 95 79,hi@latus.ch,,Salstrasse 51,https://www.odoo.com/partners/latus-gmbh-10528344
Switzerland,JumpTo,Ready,+41 32 552 22 77,info@jumpto.ch,https://www.jumpto.ch,Route de Pierre-Pertuis 30,https://www.odoo.com/partners/jumpto-3384074
Switzerland,Layer9 GmbH,Ready,,,,,https://www.odoo.com/partners/layer9-gmbh-21954201
Switzerland,Netkum AG,Ready,,,,,https://www.odoo.com/partners/netkum-ag-30084302
Switzerland,LR advisors Sàrl,Ready,+41 78 891 69 46,info@lr-advisors.ch,https://lr-advisors.ch/,Route de Riddes 54,https://www.odoo.com/partners/lr-advisors-sarl-18037902
Switzerland,Mint System GmbH,Ready,+41 41 541 78 63,info@mint-system.ch; kurt.gisler@mint-system.ch,,"Bahnhofplatz 1, Work Lab 3. OG",https://www.odoo.com/partners/mint-system-gmbh-3365849
Switzerland,nivels GmbH,Silver,0815116500,info@nivels.ch,http://www.nivels.ch,Bahnhofstrasse 11,https://www.odoo.com/partners/nivels-gmbh-416213
Switzerland,OBS Solutions AG,Gold,+41 61 508 72 99,schweiz@obs-solutions.com,http://www.obs-solutions.com,Grienbachstrasse 17,https://www.odoo.com/partners/obs-solutions-ag-2276275
Switzerland,Open Future Sàrl,Ready,,,,,https://www.odoo.com/partners/open-future-sarl-5931413
Switzerland,Nalios Sàrl,Gold,+41 78 251 78 71,info@nalios.ch,https://www.nalios.ch/,Chemin de la Mousse 80,https://www.odoo.com/partners/nalios-sarl-6751342
Switzerland,PIT Solutions AG,Ready,+41 43 558 43 60,thomas@pitsolutions.com,http://www.pitsolutions.ch/,Marktgasse 7,https://www.odoo.com/partners/pit-solutions-ag-4101376
Switzerland,OneSolutions Klevia SA,Gold,+41 78 267 59 97,odoo@onesolutions.io,https://onesolutions.io/odoo/,Route de Pra de Plan 18,https://www.odoo.com/partners/onesolutions-klevia-sa-18161594
Switzerland,Prisme Solutions Informatique SA,Ready,+41 79 230 54 70,info@prisme.ch,,Route de Montagny 11,https://www.odoo.com/partners/prisme-solutions-informatique-sa--408
Switzerland,ProClick Sàrl,Ready,+41 32 724 26 26,info@proclick.com,https://proclick.com/,Rue Haute 27,https://www.odoo.com/partners/proclick-sarl-12069643
Switzerland,ProStep IT Services SA,Ready,+41 21 512 06 91,info@prostep.ch,https://www.prostep.ch/,Chemin de la Côte 1,https://www.odoo.com/partners/prostep-it-services-sa-12503484
Switzerland,SmartOlyp,Ready,+41 79 425 11 64,info@smartolyp.ch,http://smartolyp.ch,chemin des rossignols 5,https://www.odoo.com/partners/smartolyp-30164719
Switzerland,Rapsodoo Switzerland,Ready,,info@rapsodoo.com; switzerland@rapsodoo.com,http://www.rapsodoo.com,Via Canova 15,https://www.odoo.com/partners/rapsodoo-switzerland-4122670
Switzerland,Sinovo GmbH,Ready,,,,,https://www.odoo.com/partners/sinovo-gmbh-14601715
Switzerland,simpit GmbH,Gold,+41 41 552 42 00,info@simpit.ch,,Mühlemattstrasse 8,https://www.odoo.com/partners/simpit-gmbh-1397858
Switzerland,SXP Consulting GmbH,Ready,,,,,https://www.odoo.com/partners/sxp-consulting-gmbh-23097765
Switzerland,Simplidoo Sàrl,Silver,+41 27 552 88 38,info@simplidoo.ch,https://www.simplidoo.ch,Rue du Vieux Moulin 33,https://www.odoo.com/partners/simplidoo-sarl-22574793
Switzerland,Open Net Sàrl,Gold,+41 21 701 42 45,info@open-net.ch,http://www.open-net.ch,Rue de la Tour 5,https://www.odoo.com/partners/open-net-sarl--294
Switzerland,Smile Suisse,Ready,+41 79 941 23 97,jean-philippe.balanca@smile.fr,https://smile.eu/fr-ch,Route de la Longeraie 9,https://www.odoo.com/partners/smile-suisse-28666856
Switzerland,Sodexis Sàrl,Ready,+41 79 358 13 94,info@sodexis.com,https://sodexis.com/,Chemin de Vuillonnex 42,https://www.odoo.com/partners/sodexis-sarl-8536678
Switzerland,Sword Technologies SA,Gold,+41 27 544 40 20,adm.odoo@sword-group.com,https://www.sword-technologies.ch,Route de la Drague 18,https://www.odoo.com/partners/sword-technologies-sa-12731367
Switzerland,Verein sozialinfo.ch,Ready,,,,,https://www.odoo.com/partners/verein-sozialinfo-ch-11380090
Switzerland,Visto Consulting SA,Ready,+41 22 732 53 72,cjo@visto-consulting.com,http://visto.group,Avenue Louis-Casaï 81,https://www.odoo.com/partners/visto-consulting-sa-13619907
Switzerland,Qodo Digital SA,Ready,+41 21 900 04 79,info@qodo.ch,,Chemin des Halles 3,https://www.odoo.com/partners/qodo-digital-sa-27749150
Switzerland,twio.tech AG,Gold,+41 43 589 60 70,hello@twio.tech,https://www.twio.tech/,Brown-Boveri-Strasse 5,https://www.odoo.com/partners/twio-tech-ag-4713686
Switzerland,Twist Lab,Ready,,odoo@twistlab.ch,http://twistlab.ch,Rue de Bourg 16-20,https://www.odoo.com/partners/twist-lab-18126798
